POA_NAME21,SAL_NAME21
5418,Mount Bryan
5418,Mount Bryan East
5418,North Booborowie
5418,Pine Creek (SA)
5418,Warnes
5418,Willalo
5418,Wonna
5419,Belalie East
5419,Burra (SA)
5419,Burra Eastern Districts
5419,Canowie
5419,Collinsville (SA)
5419,Franklyn
5419,Hacklins Corner
5419,Hallett
5419,Hardy
5419,Mayfield (SA)
5419,Mongolata
5419,Mount Bryan
5419,Mount Bryan East
5419,North Booborowie
5419,Parnaroo
5419,Pine Creek (SA)
5419,Spalding (SA)
5419,Terowie
5419,Ulooloo
5419,Warnes
5419,Whyte Yarcowie
5419,Willalo
5419,Wonna
5420,Belalie East
5420,Belalie North
5420,Canowie Belt
5420,Hallett
5420,Sunnybrae
5420,Terowie
5420,Ulooloo
5420,Whyte Yarcowie
5420,Wonna
5421,Canowie Belt
5421,Franklyn
5421,Hardy
5421,Parnaroo
5421,Pine Creek (SA)
5421,Sunnybrae
5421,Terowie
5421,Ucolta
5421,Whyte Yarcowie
5421,Wonna
5422,Belalie North
5422,Black Rock (SA)
5422,Canowie Belt
5422,Cavenagh
5422,Dawson (SA)
5422,Erskine (SA)
5422,Franklyn
5422,Grampus
5422,Hardy
5422,Hornsdale
5422,Jamestown
5422,Mannanarie
5422,Minvalara
5422,Nackara
5422,Oodla Wirra
5422,Orroroo
5422,Paratoo
5422,Parnaroo
5422,Pekina
5422,Peterborough (SA)
5422,Pine Creek (SA)
5422,Sunnybrae
5422,Tarcowie
5422,Terowie
5422,Ucolta
5422,Warnes
5422,Yalpara
5422,Yatina
5422,Yongala
5422,Yunta
5431,Amyton
5431,Appila
5431,Belton
5431,Black Rock (SA)
5431,Booleroo Centre
5431,Bruce (SA)
5431,Carrieton
5431,Cavenagh
5431,Coomooroo
5431,Erskine (SA)
5431,Eurelia
5431,Hammond
5431,Hornsdale
5431,Johnburgh
5431,Koonamore
5431,Mannanarie
5431,Melrose (SA)
5431,Minburra
5431,Minvalara
5431,Moockra
5431,Morchard
5431,Orroroo
5431,Pekina
5431,Stephenston
5431,Tarcowie
5431,Walloway
5431,Willowie
5431,Wilmington
5431,Yalpara
5431,Yatina
5431,Yunta
5432,Belton
5432,Carrieton
5432,Cradock
5432,Eurelia
5432,Florina Station
5432,Frome Downs
5432,Gammon Ranges
5432,Hammond
5432,Hawker (SA)
5432,Johnburgh
5432,Kanyaka
5432,Koonamore
5432,Moockra
5432,Mooleulooloo
5432,Stephenston
5432,Willippa
5432,Willochra
5432,Willow Springs
5432,Yalpara
5432,Yanyarrie
5433,Barndioota
5433,Bruce (SA)
5433,Hammond
5433,Kanyaka
5433,Moockra
5433,Mundallio
5433,Quorn
5433,Saltia
5433,Stephenston
5433,Stirling North
5433,Willochra
5433,Wilmington
5433,Woolundunga
5433,Yadlamalka
5433,Yarrah
5434,Barndioota
5434,Blinman
5434,Cradock
5434,Flinders Ranges
5434,Gammon Ranges
5434,Hawker (SA)
5434,Kanyaka
5434,Lake Torrens
5434,Moockra
5434,Motpena
5434,Willippa
5434,Willochra
5434,Willow Springs
5434,Yadlamalka
5434,Yarrah
5440,Broken Hill
5440,Broughams Gate
5440,Milparinka
5440,Silverton (NSW)
5440,Tibooburra
5440,Arkaroola
5440,Belton
5440,Cavenagh
5440,Cockburn
5440,Dawson (SA)
5440,Erskine (SA)
5440,Florina Station
5440,Frome Downs
5440,Gammon Ranges
5440,Grampus
5440,Hardy
5440,Koonamore
5440,Lake Frome
5440,Lindon
5440,Manna Hill
5440,Mooleulooloo
5440,Mutooroo
5440,Nackara
5440,Olary
5440,Paratoo
5440,Parnaroo
5440,Pine Creek Station
5440,Sturt Vale
5440,Warnes
5440,Willippa
5440,Yalpara
5440,Yunta
5451,Auburn (SA)
5451,Halbury
5451,Hoyleton
5451,Leasingham
5451,Manoora (SA)
5451,Mintaro
5451,Rhynie
5451,Riverton (SA)
5451,Saddleworth
5451,Undalya
5451,Watervale
5451,Woolshed Flat (SA)
5452,Auburn (SA)
5452,Hoyleton
5452,Kybunga
5452,Leasingham
5452,Mintaro
5452,Penwortham
5452,Spring Gully (SA)
5452,Watervale
5453,Anama
5453,Armagh
5453,Auburn (SA)
5453,Barinia
5453,Benbournie
5453,Blyth
5453,Boconnoc Park
5453,Bowillia
5453,Bungaree (SA)
5453,Clare (SA)
5453,Emu Flat (SA)
5453,Farrell Flat
5453,Gillentown
5453,Gum Creek
5453,Halbury
5453,Hart (SA)
5453,Hill River (SA)
5453,Hilltown
5453,Hoyleton
5453,Kybunga
5453,Mintaro
5453,Penwortham
5453,Polish Hill River
5453,Sevenhill
5453,Spring Farm (SA)
5453,Spring Gully (SA)
5453,Stanley (SA)
5453,Stanley Flat
5453,Stow
5453,Watchman
5453,Watervale
5454,Anama
5454,Andrews
5454,Belalie East
5454,Booborowie
5454,Broughton River Valley
5454,Bundaleer Gardens
5454,Bundaleer North
5454,Canowie
5454,Euromina
5454,Georgetown (SA)
5454,Gulnare
5454,Hacklins Corner
5454,Hilltown
5454,Leighton
5454,Marola
5454,Mayfield (SA)
5454,North Booborowie
5454,Spalding (SA)
5454,Washpool (SA)
5454,Willalo
5454,Yacka
5455,Anama
5455,Andrews
5455,Barinia
5455,Euromina
5455,Gum Creek
5455,Hill River (SA)
5455,Hilltown
5455,Leighton
5460,Alma (SA)
5460,Avon (SA)
5460,Balaklava
5460,Barabba
5460,Calomba
5460,Erith
5460,Grace Plains
5460,Halbury
5460,Hamley Bridge
5460,Hoskin Corner
5460,Long Plains
5460,Mallala
5460,Owen
5460,Pinery
5460,Pinkerton Plains
5460,Salter Springs
5460,Stockyard Creek (SA)
5461,Auburn (SA)
5461,Avon (SA)
5461,Balaklava
5461,Beaufort (SA)
5461,Blyth
5461,Bowillia
5461,Bowmans
5461,Bumbunga
5461,Condowie
5461,Dalkey
5461,Erith
5461,Everard Central
5461,Goyder
5461,Halbury
5461,Hoskin Corner
5461,Hoyleton
5461,Kallora
5461,Kybunga
5461,Mount Templeton
5461,Nantawarra
5461,Owen
5461,Pinery
5461,Saints
5461,Salter Springs
5461,Stow
5461,Watchman
5461,Whitwarta
5461,Woolshed Flat (SA)
5462,Benbournie
5462,Blyth
5462,Boconnoc Park
5462,Bowillia
5462,Bungaree (SA)
5462,Condowie
5462,Everard Central
5462,Hart (SA)
5462,Kybunga
5464,Anama
5464,Barinia
5464,Benbournie
5464,Blyth
5464,Brinkworth
5464,Bumbunga
5464,Bungaree (SA)
5464,Burnsfield
5464,Collinsfield
5464,Condowie
5464,Euromina
5464,Everard Central
5464,Gulnare
5464,Hart (SA)
5464,Hilltown
5464,Koolunga
5464,Lake View
5464,Marola
5464,Narridy
5464,Redhill
5464,Rochester (SA)
5464,Snowtown
5464,Stanley Flat
5464,Yacka
5470,Brinkworth
5470,Broughton River Valley
5470,Euromina
5470,Gulnare
5470,Koolunga
5470,Marola
5470,Spalding (SA)
5470,Yacka
5471,Georgetown (SA)
5471,Gulnare
5471,Koolunga
5471,Narridy
5471,Spalding (SA)
5471,Washpool (SA)
5471,Yacka
5472,Bundaleer Gardens
5472,Georgetown (SA)
5472,Gladstone (SA)
5472,Gulnare
5472,Huddleston
5472,Narridy
5472,Washpool (SA)
5472,West Bundaleer
5473,Beetaloo Valley
5473,Caltowie
5473,Caltowie West
5473,Georgetown (SA)
5473,Gladstone (SA)
5473,Huddleston
5473,Laura (SA)
5473,West Bundaleer
5480,Appila
5480,Beetaloo Valley
5480,Booleroo Centre
5480,Caltowie North
5480,Caltowie West
5480,Gladstone (SA)
5480,Hornsdale
5480,Laura (SA)
5480,Stone Hut
5480,Tarcowie
5480,Wirrabara
5481,Appila
5481,Bangor (SA)
5481,Baroota
5481,Beetaloo Valley
5481,Booleroo Centre
5481,Melrose (SA)
5481,Murray Town
5481,Nelshaby
5481,Port Germein
5481,Stone Hut
5481,Telowie
5481,Wirrabara
5481,Wongyarra
5482,Appila
5482,Booleroo Centre
5482,Hornsdale
5482,Melrose (SA)
5482,Murray Town
5482,Pekina
5482,Tarcowie
5482,Willowie
5482,Wirrabara
5482,Wongyarra
5483,Bangor (SA)
5483,Baroota
5483,Booleroo Centre
5483,Melrose (SA)
5483,Murray Town
5483,Willowie
5483,Wilmington
5485,Amyton
5485,Baroota
5485,Bruce (SA)
5485,Hammond
5485,Mambray Creek
5485,Melrose (SA)
5485,Nectar Brook
5485,Quorn
5485,Saltia
5485,Willowie
5485,Wilmington
5485,Woolundunga
5490,Appila
5490,Bundaleer North
5490,Caltowie
5490,Caltowie North
5490,Caltowie West
5490,Gladstone (SA)
5490,Hornsdale
5490,Jamestown
5490,Laura (SA)
5490,Stone Hut
5490,West Bundaleer
5491,Appila
5491,Belalie East
5491,Belalie North
5491,Booleroo Centre
5491,Bundaleer Gardens
5491,Bundaleer North
5491,Caltowie
5491,Caltowie North
5491,Canowie
5491,Canowie Belt
5491,Georgetown (SA)
5491,Gladstone (SA)
5491,Hallett
5491,Hornsdale
5491,Jamestown
5491,Mannanarie
5491,Mayfield (SA)
5491,Sunnybrae
5491,Tarcowie
5491,Washpool (SA)
5491,West Bundaleer
5491,Whyte Yarcowie
5493,Mannanarie
5493,Sunnybrae
5493,Yongala
5495,Bangor (SA)
5495,Baroota
5495,Bungama
5495,Coonamia
5495,Germein Bay
5495,Mambray Creek
5495,Melrose (SA)
5495,Miranda (SA)
5495,Napperby
5495,Nectar Brook
5495,Nelshaby
5495,Port Germein
5495,Solomontown
5495,Telowie
5495,Weeroona Island
5495,Wilmington
5495,Winninowie
5495,Wirrabara
5495,Woolundunga
5501,Angle Vale
5501,Avon (SA)
5501,Buckland Park
5501,Calomba
5501,Dublin
5501,Erith
5501,Gawler River
5501,Grace Plains
5501,Inkerman (SA)
5501,Kallora
5501,Korunye
5501,Lewiston
5501,Long Plains
5501,Lower Light
5501,Mallala
5501,Middle Beach
5501,Parham
5501,Penfield Gardens
5501,Pinery
5501,Port Gawler
5501,Proof Range
5501,Reeves Plains
5501,Thompson Beach
5501,Two Wells
5501,Virginia (SA)
5501,Ward Belt
5501,Webb Beach
5501,Wild Horse Plains
5501,Windsor (SA)
5502,Barabba
5502,Calomba
5502,Dublin
5502,Fischer
5502,Grace Plains
5502,Kangaroo Flat (SA)
5502,Korunye
5502,Lewiston
5502,Lower Light
5502,Mallala
5502,Middle Beach
5502,Owen
5502,Pinery
5502,Pinkerton Plains
5502,Redbanks
5502,Reeves Plains
5502,Two Wells
5502,Ward Belt
5502,Wasleys
5502,Woolsheds
5510,Barunga Gap
5510,Bumbunga
5510,Bute
5510,Lochiel (SA)
5510,Nantawarra
5510,Ninnes
5510,South Hummocks
5520,Barunga Gap
5520,Brinkworth
5520,Bumbunga
5520,Burnsfield
5520,Bute
5520,Condowie
5520,Everard Central
5520,Hope Gap
5520,Lake View
5520,Lochiel (SA)
5520,Mundoora
5520,Nantawarra
5520,Port Broughton
5520,Snowtown
5520,Wokurna
5521,Clements Gap
5521,Collinsfield
5521,Crystal Brook (SA)
5521,Koolunga
5521,Merriton
5521,Mundoora
5521,Narridy
5521,Redhill
5522,Alford
5522,Bute
5522,Clements Gap
5522,Fisherman Bay
5522,Mundoora
5522,Port Broughton
5522,Tickera
5522,Wandearah East
5522,Wandearah West
5522,Ward Hill
5522,Wokurna
5523,Beetaloo Valley
5523,Clements Gap
5523,Crystal Brook (SA)
5523,Fisherman Bay
5523,Georgetown (SA)
5523,Gladstone (SA)
5523,Gulnare
5523,Huddleston
5523,Koolunga
5523,Laura (SA)
5523,Lower Broughton
5523,Merriton
5523,Mundoora
5523,Napperby
5523,Narridy
5523,Nelshaby
5523,Nurom
5523,Pirie East
5523,Redhill
5523,Stone Hut
5523,Telowie
5523,Wandearah East
5523,Wandearah West
5523,Warnertown
5523,Wirrabara
5540,Bangor (SA)
5540,Beetaloo Valley
5540,Bungama
5540,Coonamia
5540,Crystal Brook (SA)
5540,Germein Bay
5540,Lower Broughton
5540,Napperby
5540,Nelshaby
5540,Nurom
5540,Pirie East
5540,Port Davis
5540,Port Germein
5540,Port Pirie
5540,Port Pirie South
5540,Port Pirie West
5540,Risdon Park
5540,Risdon Park South
5540,Solomontown
5540,Telowie
5540,Wandearah East
5540,Wandearah West
5540,Warnertown
5540,Wirrabara
5550,Avon (SA)
5550,Balaklava
5550,Beaufort (SA)
5550,Bowmans
5550,Bumbunga
5550,Erith
5550,Everard Central
5550,Goyder
5550,Inkerman (SA)
5550,Kallora
5550,Kulpara
5550,Lochiel (SA)
5550,Mount Templeton
5550,Nantawarra
5550,Ninnes
5550,Port Arthur (SA)
5550,Port Wakefield
5550,Proof Range
5550,Saints
5550,South Hummocks
5550,Whitwarta
5550,Wild Horse Plains
5552,Agery
5552,Arthurton
5552,Beaufort (SA)
5552,Boors Plain
5552,Clinton (SA)
5552,Clinton Centre
5552,Cunliffe
5552,Kadina
5552,Kainton
5552,Kulpara
5552,Melton (SA)
5552,Ninnes
5552,Paskeville
5552,Port Arthur (SA)
5552,Port Wakefield
5552,South Hummocks
5552,Sunnyvale
5552,Thomas Plain
5552,Thrington
5552,Willamulka
5554,Agery
5554,Alford
5554,Boors Plain
5554,Bute
5554,Cunliffe
5554,East Moonta
5554,Jericho (SA)
5554,Jerusalem
5554,Kadina
5554,Matta Flat
5554,New Town (SA)
5554,Ninnes
5554,North Yelta
5554,Paramatta
5554,Paskeville
5554,Sunnyvale
5554,Thomas Plain
5554,Thrington
5554,Wallaroo (SA)
5554,Wallaroo Mines
5554,Wallaroo Plain
5554,Warburto
5554,Willamulka
5555,Alford
5555,Brinkworth
5555,Burnsfield
5555,Bute
5555,Clements Gap
5555,Collinsfield
5555,Fisherman Bay
5555,Hope Gap
5555,Koolunga
5555,Lake View
5555,Mundoora
5555,Port Broughton
5555,Redhill
5555,Snowtown
5555,Thomas Plain
5555,Tickera
5555,Wallaroo Plain
5555,Ward Hill
5555,Willamulka
5555,Wokurna
5556,Alford
5556,Kadina
5556,New Town (SA)
5556,North Beach (SA)
5556,Tickera
5556,Wallaroo (SA)
5556,Wallaroo Plain
5556,Warburto
5556,Willamulka
5558,Agery
5558,Arthurton
5558,Balgowan (SA)
5558,Boors Plain
5558,Cross Roads (SA)
5558,Cunliffe
5558,East Moonta
5558,Hamley
5558,Kadina
5558,Kooroona
5558,Moonta
5558,Moonta Bay
5558,Moonta Mines
5558,Nalyappa
5558,North Moonta
5558,North Yelta
5558,Paramatta
5558,Port Hughes
5558,Sunnyvale
5558,Wallaroo (SA)
5558,Warburto
5558,Weetulta
5558,Yelta (SA)
5560,Alford
5560,Barunga Gap
5560,Bute
5560,Kulpara
5560,Lochiel (SA)
5560,Ninnes
5560,Paskeville
5560,Port Broughton
5560,South Hummocks
5560,Thomas Plain
5560,Wokurna
5570,Arthurton
5570,Clinton (SA)
5570,Clinton Centre
5570,Dowlingville
5570,Kainton
5570,Maitland (SA)
5570,Petersville
5570,Price
5570,Sunnyvale
5570,Winulta
5571,Ardrossan
5571,Black Point
5571,Cunningham (SA)
5571,Curramulka
5571,Dowlingville
5571,James Well
5571,Maitland (SA)
5571,Petersville
5571,Pine Point
5571,Port Julia
5571,Price
5571,Rogues Point
5571,Sandilands (SA)
5571,Tiddy Widdy Beach
5571,Urania
5571,Wauraltee
5571,Winulta
5571,Yorke Valley
5572,Agery
5572,Arthurton
5572,Clinton Centre
5572,Kainton
5572,Maitland (SA)
5572,Sunnyvale
5572,Weetulta
5572,Winulta
5573,Agery
5573,Arthurton
5573,Balgowan (SA)
5573,Chinaman Wells
5573,Cunningham (SA)
5573,Curramulka
5573,Koolywurtie
5573,Maitland (SA)
5573,Nalyappa
5573,Petersville
5573,Point Pearce
5573,Port Rickaby
5573,Port Victoria
5573,Sandilands (SA)
5573,South Kilkerran
5573,Urania
5573,Wauraltee
5573,Weetulta
5573,Winulta
5573,Yorke Valley
5575,Bluff Beach
5575,Brentwood (SA)
5575,Coobowie
5575,Corny Point
5575,Curramulka
5575,Foul Bay
5575,Hardwicke Bay
5575,Inneston
5575,Koolywurtie
5575,Marion Bay (SA)
5575,Minlaton
5575,Parsons Beach
5575,Point Souttar
5575,Point Turton
5575,Port Rickaby
5575,Port Vincent
5575,Ramsay (SA)
5575,Stansbury
5575,The Pines (SA)
5575,Warooka
5575,Wauraltee
5575,White Hut
5575,Wool Bay
5575,Yorketown
5576,Brentwood (SA)
5576,Coobowie
5576,Edithburgh
5576,Hardwicke Bay
5576,Honiton
5576,Minlaton
5576,Port Moorowie
5576,Ramsay (SA)
5576,Stansbury
5576,Warooka
5576,Wool Bay
5576,Yorketown
5577,Corny Point
5577,Foul Bay
5577,Hardwicke Bay
5577,Inneston
5577,Marion Bay (SA)
5577,Point Souttar
5577,Point Turton
5577,Port Moorowie
5577,The Pines (SA)
5577,Warooka
5577,White Hut
5577,Yorketown
5580,Black Point
5580,Curramulka
5580,Koolywurtie
5580,Minlaton
5580,Pine Point
5580,Port Julia
5580,Port Vincent
5580,Ramsay (SA)
5580,Sandilands (SA)
5580,Sheaoak Flat
5580,Wauraltee
5581,Curramulka
5581,Port Julia
5581,Port Vincent
5581,Ramsay (SA)
5581,Sheaoak Flat
5581,Stansbury
5582,Port Vincent
5582,Ramsay (SA)
5582,Stansbury
5582,Wool Bay
5582,Yorketown
5583,Coobowie
5583,Edithburgh
5583,Honiton
5583,Sultana Point
5583,Wool Bay
5583,Yorketown
5600,Mullaquana
5600,Whyalla
5600,Whyalla Barson
5600,Whyalla Norrie
5600,Whyalla Playford
5601,Cultana
5601,Douglas Point
5601,False Bay
5601,Middleback Range
5601,Midgee (SA)
5601,Mullaquana
5601,Point Lowly
5601,Port Augusta West
5601,Port Bonython
5601,Whyalla
5601,Whyalla Barson
5601,Whyalla Jenkins
5601,Whyalla Norrie
5601,Whyalla Playford
5601,Whyalla Stuart
5602,Arno Bay
5602,Campoona
5602,Cleve
5602,Cowell
5602,Douglas Point
5602,Jamieson (SA)
5602,Kelly
5602,Lucky Bay
5602,Mangalo
5602,Middleback Range
5602,Midgee (SA)
5602,Miltalie
5602,Minbrie
5602,Mitchellville
5602,Port Gibbon
5602,Waddikee
5602,Yalanda
5603,Arno Bay
5603,Brooker
5603,Butler (SA)
5603,Cleve
5603,Cowell
5603,Hincks
5603,Moody
5603,Murlong
5603,Port Neill
5603,Rudall
5603,Tooligie
5603,Verran
5603,Wharminda
5604,Arno Bay
5604,Butler (SA)
5604,Lipson
5604,Port Neill
5604,Verran
5604,Wharminda
5605,Butler (SA)
5605,Hincks
5605,Koppio
5605,Lipson
5605,Moody
5605,Port Neill
5605,Tumby Bay
5605,Ungarra
5605,Wharminda
5605,Whites River
5605,Yallunda Flat
5606,Boston
5606,Duck Ponds
5606,Port Lincoln
5606,Wedge Island (SA)
5607,Boston
5607,Bramfield
5607,Brooker
5607,Butler (SA)
5607,Charlton Gully
5607,Cockaleechie
5607,Coffin Bay
5607,Colley
5607,Coomunga
5607,Coulta
5607,Cummins
5607,Duck Ponds
5607,Edillilie
5607,Fountain
5607,Green Patch
5607,Hawson
5607,Hincks
5607,Kapinnie
5607,Kappawanta
5607,Karcultaby
5607,Karkoo
5607,Kellidie Bay
5607,Kiana
5607,Koppio
5607,Lincoln National Park
5607,Lipson
5607,Little Douglas
5607,Lock
5607,Louth Bay
5607,Mitchell (SA)
5607,Moody
5607,Mount Damper
5607,Mount Drummond
5607,Mount Dutton Bay
5607,Mount Hope (SA)
5607,Murdinga
5607,Murlong
5607,North Shields
5607,Pearlah
5607,Point Boston
5607,Poonindie
5607,Port Kenny
5607,Port Lincoln
5607,Port Neill
5607,Sheringa
5607,Sleaford
5607,Talia
5607,Tiatukia
5607,Tooligie
5607,Tootenilla
5607,Tulka
5607,Tumby Bay
5607,Uley
5607,Ungarra
5607,Venus Bay (SA)
5607,Wangary
5607,Wanilla
5607,Wedge Island (SA)
5607,Whites Flat
5607,Whites River
5607,Yallunda Flat
5607,Yeelanna
5608,Douglas Point
5608,Mullaquana
5608,Whyalla
5608,Whyalla Barson
5608,Whyalla Jenkins
5608,Whyalla Norrie
5608,Whyalla Playford
5608,Whyalla Stuart
5609,Douglas Point
5609,Whyalla Jenkins
5609,Whyalla Stuart
5611,Barna
5611,Corunna Station
5611,Cultana
5611,Douglas Point
5611,Iron Knob
5611,Lake Gilles
5611,Middleback Range
5611,Midgee (SA)
5611,Miltalie
5611,Minbrie
5611,Moseley
5611,Pandurra
5611,Port Augusta West
5611,Uno
5611,Yalanda
5630,Coulta
5630,Cummins
5630,Edillilie
5630,Koppio
5630,Wangary
5630,Wanilla
5630,Yallunda Flat
5631,Brooker
5631,Cockaleechie
5631,Coulta
5631,Cummins
5631,Edillilie
5631,Kapinnie
5631,Mount Drummond
5631,Ungarra
5631,Yallunda Flat
5631,Yeelanna
5632,Brooker
5632,Cockaleechie
5632,Cummins
5632,Kapinnie
5632,Karkoo
5632,Kiana
5632,Mitchell (SA)
5632,Mount Drummond
5632,Mount Hope (SA)
5632,Tooligie
5632,Yeelanna
5633,Boonerdo
5633,Darke Peak
5633,Hambidge
5633,Kappawanta
5633,Kielpa
5633,Lock
5633,Murdinga
5633,Murlong
5633,Palkagee
5633,Polda
5633,Rudall
5633,Ulyerra
5633,Warramboo
5640,Arno Bay
5640,Campoona
5640,Caralue
5640,Cleve
5640,Cowell
5640,Darke Peak
5640,Jamieson (SA)
5640,Kelly
5640,Kielpa
5640,Mangalo
5640,Miltalie
5640,Rudall
5640,Solomon
5640,Verran
5640,Waddikee
5641,Barna
5641,Buckleboo
5641,Caralue
5641,Cootra
5641,Cortlinye
5641,Cultana
5641,Cunyarie
5641,Darke Peak
5641,Gawler Ranges
5641,Hambidge
5641,Kelly
5641,Kimba
5641,Koongawa
5641,Kyancutta
5641,Lake Gilles
5641,Mangalo
5641,Middleback Range
5641,Miltalie
5641,Moseley
5641,Mount Ive
5641,Panitya (SA)
5641,Pinkawillinie
5641,Pygery
5641,Solomon
5641,Uno
5641,Waddikee
5641,Wilcherry
5641,Wudinna
5641,Yalanda
5641,Yardea
5642,Boonerdo
5642,Campoona
5642,Caralue
5642,Cleve
5642,Cootra
5642,Darke Peak
5642,Hambidge
5642,Hincks
5642,Jamieson (SA)
5642,Kielpa
5642,Koongawa
5642,Lock
5642,Murdinga
5642,Murlong
5642,Rudall
5642,Tooligie
5642,Ulyerra
5642,Verran
5642,Waddikee
5642,Warramboo
5650,Caralue
5650,Cocata
5650,Cootra
5650,Hambidge
5650,Koongawa
5650,Kyancutta
5650,Palkagee
5650,Panitya (SA)
5650,Pinkawillinie
5650,Ulyerra
5650,Warramboo
5650,Wudinna
5651,Koongawa
5651,Kyancutta
5651,Pinkawillinie
5651,Warramboo
5651,Wudinna
5652,Cocata
5652,Gawler Ranges
5652,Kyancutta
5652,Mount Damper
5652,Pinkawillinie
5652,Pygery
5652,Warramboo
5652,Wudinna
5652,Yaninee
5653,Gawler Ranges
5653,Minnipa
5653,Mount Damper
5653,Pygery
5653,Wudinna
5653,Yaninee
5654,Bockelberg
5654,Chandada
5654,Cocata
5654,Colley
5654,Coolillie
5654,Gawler Ranges
5654,Inkster
5654,Kaldoonera
5654,Karcultaby
5654,Minnipa
5654,Mount Cooper (SA)
5654,Mount Damper
5654,Mount Wedge
5654,Palkagee
5654,Poochera
5654,Talia
5654,Venus Bay (SA)
5654,Warramboo
5654,Wudinna
5654,Yaninee
5655,Bockelberg
5655,Buckleboo
5655,Chandada
5655,Cungena
5655,Gawler Ranges
5655,Kaldoonera
5655,Karcultaby
5655,Kondoolka
5655,Minnipa
5655,Pinkawillinie
5655,Poochera
5655,Pygery
5655,Yaninee
5655,Yantanabie
5655,Yardea
5660,Chandada
5660,Chilpenunda
5660,Cungena
5660,Kaldoonera
5660,Perlubie
5660,Petina
5660,Piednippie
5660,Poochera
5660,Yantanabie
5661,Chilpenunda
5661,Cungena
5661,Kaldoonera
5661,Kondoolka
5661,Koolgera
5661,Nunjikompita
5661,Petina
5661,Pimbaacla
5661,Pureba
5661,Wallala
5661,Wirrulla
5661,Yantanabie
5670,Bramfield
5670,Cocata
5670,Colton
5670,Coolillie
5670,Elliston
5670,Kappawanta
5670,Lock
5670,Mount Damper
5670,Mount Joy
5670,Mount Wedge
5670,Murdinga
5670,Palkagee
5670,Polda
5670,Sheringa
5670,Talia
5670,Tooligie
5670,Ulyerra
5670,Venus Bay (SA)
5670,Warramboo
5671,Baird Bay
5671,Calca
5671,Colley
5671,Inkster
5671,Karcultaby
5671,Maryvale (SA)
5671,Mortana
5671,Mount Cooper (SA)
5671,Port Kenny
5671,Sceale Bay
5671,Streaky Bay
5671,Tyringa
5671,Venus Bay (SA)
5671,Witera
5671,Yanerbie
5680,Calca
5680,Carawa
5680,Ceduna
5680,Chandada
5680,Chilpenunda
5680,Chinbingina
5680,Colley
5680,Cungena
5680,Eba Anchorage
5680,Haslam
5680,Inkster
5680,Karcultaby
5680,Kondoolka
5680,Koolgera
5680,Laura Bay
5680,Maltee
5680,Maryvale (SA)
5680,Merghiny
5680,Mortana
5680,Mount Cooper (SA)
5680,Mudamuckla
5680,Nunjikompita
5680,Perlubie
5680,Petina
5680,Piednippie
5680,Pimbaacla
5680,Poochera
5680,Puntabie
5680,Pureba
5680,Sceale Bay
5680,Smoky Bay
5680,Streaky Bay
5680,Wallala
5680,Westall
5680,Wilgena
5680,Wirrulla
5680,Yanerbie
5680,Yantanabie
5680,Yumbarra
5690,Anangu Pitjantjatjara Yankunytjatjara
5690,Ceduna
5690,Ceduna Waters
5690,Charra
5690,Commonwealth Hill
5690,Coorabie
5690,Denial Bay
5690,Ingomar
5690,Kalanbi
5690,Koonibba
5690,Laura Bay
5690,Mabel Creek
5690,Maltee
5690,Merghiny
5690,Mount Willoughby
5690,Mudamuckla
5690,Nadia
5690,Nullarbor
5690,Oak Valley (SA)
5690,Penong
5690,Pureba
5690,SA Remainder
5690,Thevenard
5690,Tieyon
5690,Uworra
5690,Wandana (SA)
5690,Watraba
5690,White Well Corner
5690,Wilgena
5690,Yalata
5690,Yellabinna
5690,Yumbarra
5690,Beadell
5690,Eucla
5690,Forrest (WA)
5690,Plumridge Lakes
5700,Blanche Harbor
5700,Commissariat Point
5700,Cultana
5700,Davenport (SA)
5700,Douglas Point
5700,Mambray Creek
5700,Miranda (SA)
5700,Mundallio
5700,Nectar Brook
5700,Pandurra
5700,Port Augusta
5700,Port Augusta West
5700,Port Paterson
5700,Saltia
5700,Stirling North
5700,Wami Kata
5700,Winninowie
5700,Woolundunga
5700,Yarrah
5701,Nectar Brook
5701,Port Paterson
5701,Saltia
5701,Stirling North
5701,Tarcoola
5701,Wilgena
5701,Wilmington
5701,Winninowie
5701,Woolundunga
5710,Mundallio
5710,Port Augusta
5710,Port Paterson
5710,Saltia
5710,Stirling North
5710,Wami Kata
5710,Woolundunga
5713,Andamooka Station
5713,Arcoona
5713,Barndioota
5713,Corunna Station
5713,Farina
5713,Flinders Ranges
5713,Island Lagoon
5713,Kanyaka
5713,Lake Macfarlane
5713,Lake Torrens
5713,Mahanewo
5713,Motpena
5713,Mundallio
5713,Oakden Hills
5713,Pandurra
5713,Port Augusta West
5713,Quorn
5713,Saltia
5713,Stuarts Creek
5713,Wami Kata
5713,Wirraminna
5713,Yadlamalka
5713,Yarrah
5715,Corunna Station
5715,Cultana
5715,Iron Knob
5715,Lake Gilles
5715,Lake Macfarlane
5715,Mount Ive
5715,Oakden Hills
5715,Pandurra
5715,Port Augusta West
5715,Uno
5715,Yarrah
5717,Bockelberg
5717,Buckleboo
5717,Corunna Station
5717,Cunyarie
5717,Gawler Ranges
5717,Island Lagoon
5717,Kaldoonera
5717,Kondoolka
5717,Koolgera
5717,Lake Everard
5717,Lake Gairdner
5717,Lake Gilles
5717,Lake Macfarlane
5717,Mahanewo
5717,Moonaree
